1577,27adba8e,"278126,57","8940,18",532,124528,24,"49478,54"
1578,27b258c8,"533260,47","31105,48",379,117363,36,"53419,13"
1579,27bdc14b,"200578,86","7701,48",841,433369,12,"141882,92"
1580,27caef69,"230518,01","12686,38",590,26098,12,"426,47"
1581,27d0e3ee,"199822,17","7073,18",437,86546,36,"121984,38"
1582,27d815b5,"368070,24","15616,76",316,15451,48,"105940,78"
1583,27d9563f,"603304,86","22676,68",540,263851,36,"117786,69"
1584,27db8d72,"558050,93","24095,82",695,183570,24,"100745,69"
1585,27dd0841,"486572,76","21398,44",650,479683,48,"12733,55"
1586,27df3136,"605503,04","10249,68",413,347393,48,"113023,73"
1587,27e3afe6,"296923,13","13960,4",479,181696,60,"102743,52"
1588,27f328da,"193924,43",10596,487,18099,24,"20504,73"
1589,27f61e49,"195294,27","5163,39",555,301453,60,"146666,8"
1590,27f96809,"334529,42","8165,13",568,130601,60,"20629,9"
1591,27fc5b12,"556596,56","24496,12",505,50233,24,"2290,52"
1592,2800218e,"414488,01","8418,05",569,355921,60,"41149,06"
1593,2803435f,"525554,85","28035,07",725,130089,48,"87236,38"
1594,28140b08,"246615,47","4265,45",689,128717,36,"85263,02"
1595,281732c6,"266898,34","8927,24",496,415044,12,"25597,35"
1596,2819e994,"494622,59","26949,42",356,77738,60,"91360,85"
1597,282c3f55,"189472,53","4101,9",335,285566,48,"137514,23"
1598,282ede9d,"168637,67","4778,23",309,452854,60,"20660,81"
1599,283e1579,"577922,63","21779,13",683,176543,12,"43426,57"
1600,284e1563,"489611,24","16784,83",628,27112,60,"15315,89"
1601,2859b594,"454554,87","12917,2",455,496205,24,"48059,88"
1602,285aeb98,"437204,72","7626,01",741,117345,48,"35364,53"
1603,285b1d88,"463801,11","21303,58",518,47138,24,"91530,14"
1604,285e78f9,"229663,3","5703,56",528,168578,48,"65276,67"
1605,285f1948,"209385,69","4920,08",416,126844,12,"73623,94"
1606,286395bd,"189090,55","8035,6",419,381364,24,"113894,47"
1607,28691682,"178198,72","7295,93",807,387272,60,"129794,35"
1608,286dc719,"342939,99","14856,94",848,459744,60,"47248,81"
1609,28720efa,"242187,06","13935,07",612,97803,12,"55344,35"
1610,289414a1,"469367,53","16262,52",744,149602,48,"112452,98"
1611,2894533c,"607842,56","31650,58",638,282686,60,"82657,18"
1612,289e0e08,"663189,1","37065,85",743,360594,12,"57819,77"
1613,28a3de45,"666274,98","26367,89",538,172881,12,"103748,58"
1614,28b5f4f8,"596224,71","14666,38",420,345577,36,"16728,28"
1615,28bb61f7,"459207,79","23000,1",745,69460,12,"79579,74"
1616,28daaa53,258387,"14998,84",559,171517,36,"44952,66"
1617,28de47bd,"434550,27","16429,87",841,259166,60,"57331,5"
1618,28e8957e,"524082,89","17718,02",441,227717,60,"70910,62"
1619,28f2172c,296489,"5479,45",597,320592,24,"64544,25"
1620,28f7f0b3,"434569,02","7387,79",644,243405,60,"9909,42"
1621,29076e2a,"768733,96","29714,3",650,128064,24,"119620,67"
1622,291115f0,"247120,11",7547,611,454917,60,"130921,67"
1623,29145953,"464595,71","12858,94",337,322821,36,"11210,83"
1624,291ce9de,"325290,22","11262,32",722,38280,60,"33321,69"
1625,29201f56,"325341,05","11434,57",733,18243,12,"23787,68"
1626,292e1885,"633379,17","20775,83",667,320599,48,"138258,72"
1627,29452027,"217530,21","5958,68",772,166090,24,"19876,57"
1628,2950a7cd,"560966,25","11537,02",715,308869,24,"28501,03"
1629,295dff3e,"585804,27","13327,29",611,346622,60,"125630,2"
1630,2968d01d,"792798,89","18325,95",827,293165,48,"149899,64"
1631,296c7c1a,"356597,44","15692,69",691,199640,48,"137175,46"
1632,296e16b2,"600556,05","32512,76",800,133036,24,"75985,48"
1633,2978b87a,"98743,3","2951,83",560,275296,36,"77057,73"
1634,297cabf0,"318471,32","12362,72",458,309338,36,"106221,48"
1635,298ab7d3,"462097,21","11167,13",827,438829,48,"123275,58"
1636,298d865b,"447219,43","24073,91",681,462663,60,"100987,93"
1637,29927b14,"454301,82","17901,88",473,336374,12,"119621,75"
1638,29953e56,"453688,93","12536,74",843,56608,60,"87614,72"
1639,2995f4b5,"428405,79","18465,09",724,11819,12,"34501,73"
1640,299dab20,"659161,08","18774,91",618,60048,48,"88387,84"
1641,29a01287,"794315,08","34624,94",797,242393,12,"80171,82"
1642,29a7160e,"242949,04","8683,07",312,465866,36,"47883,75"
1643,29ae5782,"451992,27","26062,62",429,448992,36,"6391,42"
1644,29d4f5ac,"408914,43","19002,69",556,30249,24,"25999,59"
1645,29d862fe,"91973,39","2308,27",704,87555,48,"57026,78"
1646,29dcb86e,"241815,11","5989,12",584,334973,60,"20239,8"
1647,29dce8d0,"238862,82","9910,32",740,188967,36,"97364,14"
1648,29ddc492,"260572,7","13185,8",712,91189,60,"40319,81"
1649,29dfb5ff,"564852,91","23225,88",657,309628,48,"27214,62"
1650,29e1ac8f,"515009,35","29606,25",533,73116,24,"40352,5"
1651,29e4103d,"675988,72","38001,21",573,482931,60,"73824,57"
1652,29e8e279,258545,"5911,46",500,290573,24,"42967,25"
1653,29f0cafa,"301358,66","5119,45",369,211703,60,"127884,36"
1654,29f993c0,"563909,28","27353,13",689,51843,48,"144291,42"
1655,29f9a07e,"254613,12","13302,39",576,103825,60,"84808,54"
1656,2a02243b,"259183,84","11272,41",350,329067,36,"123668,24"
1657,2a069096,"157600,33","2953,39",583,108216,48,"103263,23"
1658,2a0f7127,"437491,73","24672,43",726,246272,24,"71523,23"
1659,2a0fd7f0,"370519,14","7184,4",771,220276,24,"100058,63"
1660,2a19127d,"220096,4","7769,2",701,312032,12,"6992,66"
1661,2a1b640e,"547048,49","18644,76",708,184652,36,"147615,76"
1662,2a203858,"348954,95","8772,6",546,217555,12,"125089,9"
1663,2a3e4b70,"195759,89","4661,6",374,81924,36,"121124,95"
1664,2a4310b8,"257133,18","8903,59",391,99324,12,"19487,55"
1665,2a4a81d3,"218269,98","11938,9",300,163219,36,"69305,99"
1666,2a4f70f0,"496830,84","8406,89",626,377597,60,"148493,5"
1667,2a56f3af,"624978,03","22194,52",655,95947,36,"98336,4"
1668,2a621f2b,"257544,48","6371,46",410,409104,24,"76354,25"
1669,2a679850,"184232,83","8014,26",490,327832,12,"107863,48"
1670,2a687029,"343161,03","10944,93",398,364776,12,"79553,06"
1671,2a847e91,"217354,69","11343,85",389,422979,60,"9866,76"
1672,2aa1843f,"292558,23","14172,04",609,418753,24,"16090,71"
1673,2aaa7a3f,"385566,39","19596,79",354,455958,36,"66350,22"
1674,2aad682e,"396909,04","16020,2",675,17276,60,"47024,35"
1675,2ab002eb,"176451,33","8019,45",803,469077,24,"96977,42"
1676,2ab0189e,"247959,58","13047,39",338,257663,60,"18875,42"
1677,2ab38950,"460481,34","24303,34",547,223251,36,"149292,05"
1678,2ab7db6b,"147081,88","7302,62",758,59757,36,"51480,6"
1679,2ac3e205,"208573,74","5996,45",716,155857,24,"139404,55"
1680,2ac64ae3,"351286,55","14582,54",448,261794,12,"98125,03"
1681,2ad07989,"296564,65","16264,41",429,238435,60,"37479,54"
1682,2addbe49,"367268,21","7871,21",396,292458,24,"51148,84"
1683,2ade27be,"292693,5","14174,33",563,314123,24,"32831,41"
1684,2ae86a50,"99384,07","3764,92",721,301784,12,"89473,88"
1685,2ae98b01,"309245,18","6612,42",572,38722,60,"40377,07"
1686,2aeec453,"108477,24","5501,99",829,222203,24,"42829,41"
1687,2af6f676,"330565,35","13839,76",642,195759,60,"140518,37"
1688,2b099b42,"550477,18","13271,42",582,197932,36,"19456,45"
1689,2b1121e4,"302935,84","16702,21",577,203255,36,"105195,67"
1690,2b130936,"714510,94","19315,98",367,440789,60,"6431,38"
1691,2b1ba7c8,"392554,31","12511,96",803,155340,36,"36472,55"
1692,2b29cb5c,"160689,32","8968,17",569,334475,12,"97338,25"
1693,2b39d300,"223476,37","5083,07",625,420009,36,"1405,8"
1694,2b4024d6,"602661,28","16701,6",813,289287,60,"89990,19"
1695,2b405dbf,"381559,08","15437,55",766,197699,24,"36493,2"
1696,2b476aea,"415013,64","13920,47",395,286925,60,"88156,21"
1697,2b4bcc1d,"68924,66","2990,23",788,185373,12,"84769,5"
1698,2b513792,"214158,37","10825,67",384,100277,24,"11700,83"
1699,2b525ae6,"595462,11","17047,69",501,90781,48,"1159,5"
1700,2b52f580,"503998,08","14880,53",555,51714,36,"112282,58"
1701,2b547a1c,"738927,61","23894,13",496,127837,12,"124661,69"
1702,2b59025c,"227379,09","6089,1",657,41283,36,"15625,81"
1703,2b5c7b60,"435805,2","12647,48",377,426974,24,"104445,06"
1704,2b603d00,"477680,85","12908,64",769,176043,60,"2048,42"
1705,2b637031,"164550,54","5215,01",348,147991,60,"101805,03"
1706,2b768ed2,"106791,37","2621,13",401,401523,24,"40248,77"
1707,2b7c7f17,"257164,67","12855,16",565,286044,48,"123098,74"
1708,2b8687c8,"763570,19","22803,33",535,98049,48,"115601,56"
1709,2b86ef8f,"206083,07","5670,87",552,455618,24,"89374,58"
1710,2b889fdd,"173636,92","7242,56",525,486481,60,"146348,89"
1711,2b95bde9,214724,"7804,2",779,468893,60,"100195,64"
1712,2b9941f9,"377866,73","20148,53",696,275007,60,"125392,43"
1713,2ba15c3f,"195858,17","5870,66",567,341321,60,"62427,91"
1714,2ba4f4b6,"152147,48","5581,32",700,462313,12,"72842,76"
1715,2ba97383,"378787,59","17687,84",587,177145,36,"95312,52"
1716,2bac852e,"531072,62","18355,27",715,229814,48,"112963,89"
1717,2bb08cc9,"188607,27","6791,83",332,394103,36,"81152,07"
1718,2bb18afa,"590465,23","22747,81",300,69339,48,"30439,64"
1719,2bb649da,"375822,68","15814,13",528,431830,24,"143275,56"
1720,2bba45be,"275813,5","6728,61",813,164254,24,"78743,73"
1721,2bbefc82,"357051,04","8156,95",762,405628,60,"6154,55"
1722,2bc0899a,"96265,69","2390,59",644,487181,48,"111211,4"
1723,2bc425b5,"235752,05","10513,22",662,209912,36,"123990,86"
1724,2bc4f003,"343229,98","13538,63",567,23287,24,"56100,85"
1725,2bc83e0c,"192137,79","5652,4",656,408360,24,"73252,26"
1726,2bc9c43e,422184,"18820,39",781,305253,48,"105818,15"
1727,2bd8b834,"347872,08","7102,91",808,357290,12,"124319,76"
1728,2bdc36c8,"308244,61","16636,32",595,492755,24,"736,34"
1729,2bdecede,"334274,98","13900,66",546,14506,60,"11718,15"
1730,2be1f662,"369317,94","6495,18",318,329190,60,"53827,56"
1731,2bf052b2,"427953,09","11989,86",711,149005,36,"31027,46"
1732,2c0043a3,"748446,9","23519,51",836,381041,24,"58567,92"
1733,2c00bd94,"387508,67","20070,28",845,288313,36,"71448,74"
1734,2c19016e,"332015,07","18403,55",652,161218,48,"53624,07"
1735,2c19afd7,"434625,16","19474,25",462,304290,36,"105329,63"
1736,2c20787d,"328743,89","15034,17",747,425871,48,"61440,92"
1737,2c20ee2e,"533772,73","19224,37",415,463616,60,"47823,48"
1738,2c219ea4,"651810,13","22989,67",532,97386,60,"145819,83"
1739,2c221a52,"650923,27","11238,79",621,334446,60,"92955,9"
1740,2c247230,"554111,01","22450,56",390,128938,24,"5771,79"
1741,2c2e571b,"417786,57","12288,36",382,296569,60,"14424,08"
1742,2c2f2165,"380273,84","9956,7",609,198277,48,"135136,47"
1743,2c2fe999,"557926,65","21293,16",507,91936,60,"55652,14"
1744,2c327a09,"193062,42","3270,55",763,293313,24,"8449,85"
1745,2c32c1bd,"548297,86","24393,22",531,54436,12,"23821,95"
1746,2c33f040,"497214,12","28047,97",616,194786,24,"61052,55"
1747,2c3b6067,"609750,89","11145,53",764,384868,36,"108429,17"
1748,2c3cf31c,"438436,6","24326,13",610,231313,36,"115163,81"
1749,2c43349c,"457586,08","12597,16",349,250144,60,"67393,95"
1750,2c459914,"258441,75","8763,34",788,242283,36,"95174,09"
1751,2c464a0f,"528483,75","30067,82",347,347482,48,"130242,43"
1752,2c4f4861,"449853,78","9413,48",760,134445,36,"47205,26"
1753,2c5007f2,"464011,05","20535,43",649,494428,12,"112200,06"
1754,2c51bd68,"428465,48","21485,87",631,128681,60,"90429,35"
1755,2c51da40,"224910,8","3942,27",816,416123,60,"29830,81"
1756,2c609d3d,"359600,32","18543,6",594,277320,24,"72738,51"
1757,2c645998,"222970,03","7663,7",466,100148,36,"133839,95"
1758,2c6c4f09,"369421,61","8925,39",629,366657,60,"139603,18"
1759,2c6e3390,"313130,64","10483,82",483,95798,24,"71759,46"
1760,2c732a19,"456681,44","14228,58",654,367115,24,"117509,4"
1761,2c81e438,"571772,88","27079,99",388,474528,36,"61255,65"
1762,2c8371fe,"94591,17","2326,38",714,80126,24,"16809,07"
1763,2c9143cb,"275304,16","6028,87",489,238135,36,"138215,57"
1764,2c9407a9,"739324,3","26747,01",483,241675,48,"101807,07"
1765,2c9f434e,"234842,83","6845,57",513,389588,60,"59026,06"
1766,2caea21a,"153496,21","8273,96",451,197700,12,"105258,3"
1767,2cb09b2c,"711554,6","23611,86",626,267182,24,"95980,18"
1768,2cb2b587,"187691,83","6653,21",773,302051,48,"18180,05"
1769,2cc9c6ba,"636327,49","14346,25",670,148221,12,"123415,12"
1770,2cd39a54,"123241,18","4801,41",734,235632,48,"100940,27"
1771,2cd42f0b,"285612,98","6433,05",728,70868,48,"71189,24"
1772,2cd43607,"318341,87","6675,55",518,250973,24,"52731,11"
1773,2cd746f6,"264914,38","8358,4",543,249676,48,"24115,93"
1774,2cd7adda,"449277,87","21189,24",709,104367,12,"78205,53"
1775,2ce4ad57,"260483,21","5170,01",651,94979,60,"29539,85"
1776,2ce9468b,"128283,78","4916,01",830,339835,24,"142526,78"
1777,2cec8b05,"284558,24","6773,03",410,107676,24,"73431,82"
1778,2ced4db2,"252229,43","13318,77",409,425854,36,"102274,39"
1779,2cf23b24,"388929,49","21858,74",651,318884,36,"11666,13"
1780,2cf58616,"471540,39","13446,9",624,283476,48,"41179,24"
1781,2d054e72,"339175,83","9845,2",730,55730,60,"62125,61"
1782,2d083351,"337133,96","13176,05",783,159164,36,"40963,13"
1783,2d0b47c4,"860534,26","21507,71",805,13212,48,"141648,01"
1784,2d0fc40e,"607939,15",18915,415,266110,60,"62870,68"
1785,2d0fc98f,"538937,01","11431,32",624,283435,48,"32137,87"
1786,2d20c1fd,"450282,81","22620,12",736,183220,12,"82425,67"
1787,2d27311f,"534691,41","13447,06",425,90401,60,"33331,11"
1788,2d2f0049,"371439,16","13137,65",836,251145,24,"68623,32"
1789,2d35b407,"756702,77","32407,51",581,153839,24,"49909,09"
1790,2d394bfa,"503780,86","10566,61",389,410596,36,"108511,11"
1791,2d477e77,"366004,16","9534,33",425,170349,60,"5029,04"
1792,2d47e925,"237297,7","9892,55",520,270315,36,"119461,94"
1793,2d499665,"385967,58","6824,91",630,408052,48,"36374,15"
1794,2d4d089b,"279691,01","9499,46",747,402813,24,2853
1795,2d5759d8,"322702,95","6324,54",534,453269,60,"84465,85"
1796,2d66ae18,"630940,39","33835,1",584,395427,12,"56953,19"
1797,2d6a39bb,"536464,4","15739,53",808,261917,48,"69498,67"
1798,2d706128,"283155,23","10832,25",834,493199,48,"76445,75"
1799,2d733656,"92765,35","1584,3",804,376270,12,"147972,46"
1800,2d751076,"222448,04","10894,84",690,469232,48,"51703,02"
1801,2d7f0bfc,"561472,21","23088,6",777,466409,24,"52,79"
1802,2d89ac52,"178828,92","6193,04",577,476610,48,"17200,22"
1803,2d9bd2ae,"532669,96","11377,87",579,425323,36,"93594,95"
1804,2d9db862,"689744,11","22014,69",619,157616,48,"70969,09"
1805,2da3995f,"301041,68","6648,67",453,80932,48,"68583,29"
1806,2daae42d,"244917,57","8135,36",844,58009,12,"22864,58"
1807,2dad560c,"678997,48","25932,5",818,365657,36,"132529,69"
1808,2db5b49c,"539472,8","19113,19",480,366049,24,"10393,63"
1809,2db652ff,"358135,94","7927,77",413,33601,48,"120499,4"
1810,2dbc2153,"310533,26","10269,81",484,388965,60,"105130,13"
1811,2dc2b8af,"504466,4","24230,52",662,471220,24,"33319,87"
1812,2dc335b1,"199584,75","5903,61",735,212100,12,"127088,21"
1813,2dc6e3f7,"715654,84","16613,05",562,141047,60,"51197,6"
1814,2dce3e8a,"203948,88","9127,26",315,183839,12,"130291,88"
1815,2dcf7668,"468858,59","9088,61",841,213557,36,"104534,96"
1816,2dd4f8f1,"269508,03","8101,23",780,285545,12,"138015,61"
1817,2dd6ecb1,"460148,26",7906,360,159870,48,"32830,57"
1818,2dd70f0c,"105750,98","3934,44",415,35312,36,"30719,69"
1819,2dd9c7f4,"455612,42","17456,94",574,363590,12,"58764,3"
1820,2de3e1bb,"142362,24","7276,57",422,349400,24,"54927,43"
1821,2df64f12,"623942,34","24206,58",757,188060,48,"2161,31"
1822,2e00605e,"227592,48","9822,03",336,38011,60,"142711,29"
1823,2e0504de,"442638,4","21752,41",545,234655,60,"72889,11"
1824,2e08d9dd,"381398,43","11601,69",546,446455,48,"125954,51"
1825,2e2f765b,"753793,53","25388,81",795,325176,48,"139096,31"
1826,2e2fe35c,"169920,34","9587,39",715,54611,60,"102117,64"
1827,2e38da2d,"288885,85","15311,57",357,324091,12,"14204,61"
1828,2e3a366f,"252335,18","5638,21",430,228253,48,"134302,74"
1829,2e52e0c8,"257728,27","13589,61",817,253028,48,"102012,58"
1830,2e553096,"196556,52","7665,2",492,189378,36,"17244,75"
1831,2e59fd5c,"337284,85","8708,62",665,247972,12,"11703,63"
1832,2e5ce159,"269269,98","13943,17",338,147470,48,"39538,72"
1833,2e69b067,"461949,61","13192,43",505,297991,48,"146462,52"
1834,2e6bd0c8,"516483,95","25898,73",826,284148,48,"125061,84"
1835,2e6d581f,"662800,24","34067,19",343,323748,24,"100895,53"
1836,2e70d3eb,"438050,22","11447,8",346,195703,24,"142194,3"
1837,2e8285ce,"648389,3","34686,86",587,264918,60,"75270,58"
1838,2e8c7bec,"636710,34","23339,19",326,141327,12,"92530,71"
1839,2e90a602,"801612,58","39329,16",818,152314,48,"112497,12"
1840,2ea399b3,"229796,52","9466,77",547,125649,24,"112826,71"
1841,2ea3a678,"242185,97","4515,28",312,222231,60,"126861,36"
1842,2ea4eee4,"787230,81","28145,36",375,274192,36,"80704,98"
1843,2ea74ed8,"185704,44","9333,96",632,357850,48,"80513,96"
1844,2eb8d510,"530264,8","15292,83",677,331133,24,"91723,02"
1845,2ebc3984,"122826,32","6862,24",787,472980,36,"46805,76"
1846,2ec627fa,"482506,62","26466,4",411,219290,12,"36410,23"
1847,2ecb4df3,"319938,18","10494,99",587,132538,60,"68957,38"
1848,2ed118c8,"185957,98","5423,89",758,309015,36,"59966,69"
1849,2ed29498,"253631,16","10458,95",455,78018,36,"20261,71"
1850,2eeddfc9,"510036,86","25675,37",344,207899,12,"115391,35"
1851,2eef5faf,"468309,12","19240,14",351,223931,12,"85749,46"
1852,2ef95df2,"391758,53","14899,84",372,214186,48,"133893,9"
1853,2f06e94d,"488583,78","27913,92",417,28939,12,"6515,71"
1854,2f0753e1,"368864,33","21160,81",366,121044,60,"121124,6"
1855,2f0ba408,"449038,78","8334,49",714,182155,48,"4631,64"
1856,2f22d3c9,"197688,9","10934,83",750,49811,48,"75429,7"
1857,2f23a574,"95881,89","3316,38",393,274188,60,"81047,91"
1858,2f2df6eb,"485288,88","24244,63",519,243327,36,"129613,12"
1859,2f32395f,"412467,44","11767,05",739,133241,12,"90128,21"
1860,2f3a0d8a,"433537,72","13386,07",330,486977,48,"97857,57"
1861,2f3da0bd,"428869,83","24131,69",383,363307,24,"31853,87"
1862,2f4a9258,"418191,74","23847,45",503,296887,24,"119613,19"
1863,2f4d3e2b,"320220,01","13128,54",834,150587,36,"23642,01"
1864,2f5b7fd6,"658043,06","36906,51",721,33971,48,"98901,92"
1865,2f5ee56b,"431320,73","12160,37",707,331394,24,"13224,16"
1866,2f66892e,"233042,97","11770,9",815,330899,24,"81609,98"
1867,2f6975f8,"604850,55","12971,08",518,204544,12,"19326,8"
1868,2f72baf1,"571654,79","14566,5",318,251389,48,"62712,03"
1869,2f79ad47,"259666,51","5429,08",642,71045,36,"89123,32"
1870,2f7ed693,"841235,24","27520,41",608,336208,48,"68670,69"
1871,2f87cc36,"653065,54","17043,52",469,494757,36,"75079,09"
1872,2f960f19,"546922,69","24036,38",847,281044,48,"19229,89"
1873,2fb43d10,"770821,59","23806,82",564,322380,60,"73719,9"
1874,2fb4b5c3,"240406,2","4009,01",528,478734,60,"65896,95"
1875,2fc33014,"596830,9","30116,91",568,387642,36,"116040,41"
1876,2fcd9723,"235419,77","3982,5",452,430349,48,"22984,68"
1877,2fd05606,"208890,9","9271,23",455,422020,36,"81430,39"
1878,2fd61ae2,"428360,38","10497,38",642,497609,48,"89130,58"
1879,2fdca965,"827881,25","47012,22",330,308707,24,"86343,59"
1880,2fdcde5f,"365983,84","18623,42",449,294019,12,"40888,25"
1881,2fe8dfa8,"397884,79","11076,27",441,482660,60,"63322,53"
1882,2feac5f5,"209397,15","7900,63",535,67882,24,"93473,87"
1883,2ff7de6d,"281462,42","14033,7",791,161334,12,"11044,3"
1884,2ffaa152,"296214,96","12665,26",323,85681,36,"23059,98"
1885,30029e32,"207913,46","7047,08",402,430473,24,"79216,62"
1886,30045f7e,"697439,04","25990,64",427,250131,24,"45790,18"
1887,3008ad5e,"491666,72","27836,41",539,490308,12,"84502,81"
1888,30095eb4,"626288,7","19070,29",581,205512,12,"76051,32"
1889,3017c1e4,"671280,62","36808,26",728,347831,36,"36466,17"
1890,302101c5,234600,"7647,52",683,40586,12,"37905,98"
1891,30228e7f,"219138,25","9486,39",799,223442,12,"37084,89"
1892,3023c835,"499456,84","14340,87",481,421868,36,"6920,98"
1893,30260385,"685124,5","15013,91",641,466154,12,"62067,92"
1894,30272302,"690093,83","28489,69",787,202034,36,"64996,86"
1895,30288272,"583417,18","31444,98",741,476216,48,"51804,77"
1896,30346a88,"178366,52","9309,49",354,256683,12,"134929,9"
1897,3050586b,"822009,03","36049,06",595,387724,12,"111683,68"
1898,3055ad4f,"146648,62","3766,39",470,68303,12,"138618,35"
1899,30591a5c,"239158,32","11006,91",815,122811,48,"134087,55"
1900,305d049b,"340143,7","6457,66",777,17787,36,"105178,02"
1901,306aa6b1,"421399,03","15812,69",721,60326,48,"87008,91"
1902,306aab0c,"366074,77","18700,36",321,113904,12,"18256,19"
1903,307f1626,"556138,84","30261,2",682,374356,12,"37421,18"
1904,308a0cfe,"208287,31","10096,98",622,54816,36,"139883,92"
1905,308f4076,"326862,88","12558,93",815,175171,48,"27508,34"
1906,30935232,"664716,36","29230,06",552,281137,24,"36085,34"
1907,309e2c2a,"90114,87","1835,7",662,362302,48,"4458,63"
1908,30a810ca,"242269,46","8066,43",805,314561,48,"32779,3"
1909,30a9fcb4,"632722,06","30420,9",807,49103,24,"74733,31"
1910,30aae826,"386788,82","11547,92",743,495677,24,"48094,19"
1911,30b38599,"619365,46","15096,19",465,88969,48,"107852,25"
1912,30c0ebec,"520832,7","18198,26",442,476710,48,"116339,09"
1913,30c12b9a,"402442,98","17524,91",671,189309,60,"77134,49"
1914,30c291ee,"176823,24","5207,69",450,419252,36,"77761,76"
1915,30c69af7,"70628,11","3357,77",598,28890,24,"60648,13"
1916,30ccc69a,"276449,64","11689,55",829,192363,48,"105885,18"
1917,30cd5ce4,"297660,59","7067,21",495,352779,48,"8259,5"
1918,30cffec4,"331475,14","14496,47",466,241562,12,"7666,28"
1919,30d20f5b,"250979,34","8038,05",309,209626,12,"116799,11"
1920,30d80adb,"600250,7","18104,99",403,117516,12,"148615,91"
1921,30eacd9a,"299619,95","16008,81",812,271712,36,"73722,77"
1922,30eb4b0a,"441538,34","16675,97",413,145157,36,"138034,3"
1923,30eccf07,"585962,37","25253,58",312,218193,12,"144662,08"
1924,3101869c,"305427,99","5280,15",737,86667,48,"48629,49"
1925,310a0597,"642443,98","26927,83",618,90895,12,"27452,21"
1926,311195ac,"831451,44","29160,32",418,65224,36,"134955,9"
1927,311763d9,"241127,68","9243,76",628,410384,12,"27752,17"
1928,3117fd62,"631333,64","13171,26",692,122000,36,"71975,15"
1929,311b1f44,"596941,19","16179,42",647,228833,24,"134256,57"
1930,312618be,"395019,94","16886,33",718,434038,60,"148689,3"
1931,312a3bba,"212343,11","10291,74",623,476509,48,"97386,41"
1932,312d7d63,"314798,57","13209,41",364,473848,60,"6650,28"
1933,31458768,"294630,59","16921,9",550,58469,36,"48445,56"
1934,3152322b,"169074,45","7612,83",558,213209,24,"9466,53"
1935,31549af3,"637372,3","17550,9",797,277838,24,"48237,51"
1936,315721cb,"636094,16","17894,72",494,211664,24,"97759,42"
1937,3167f7f9,"318716,68","7665,68",700,434251,12,"1368,05"
1938,3170fc22,"475580,93","8942,11",461,47675,24,"24778,86"
1939,31a3675e,"534458,81","20598,59",662,197905,36,"15840,21"
1940,31b5e8a9,"239676,91","13761,46",320,188599,36,"65439,99"
1941,31b93f5c,"403807,39","20584,97",508,195388,36,"22538,64"
1942,31bde276,"328413,05","16745,65",546,33786,48,"123769,67"
1943,31c8ae7b,"416340,65","23262,81",616,89864,60,"135560,64"
1944,31cd4836,"431174,36","15610,99",742,58072,48,"63846,56"
1945,31ce36d9,"709681,89","41135,23",491,237379,12,"29800,8"
1946,31cf9f60,"589115,04","33976,64",424,266062,36,"118238,49"
1947,31d189da,"472650,15","17568,79",381,283732,24,"141086,75"
1948,31d722a1,"620300,7","14650,32",771,458669,36,"11221,57"
1949,31d9ecf4,"637393,01","21812,51",402,191587,12,"135872,75"
1950,31dc622b,"109252,03","5694,57",423,459401,36,"17357,03"
1951,31dff27c,"529833,95","22566,32",317,10929,48,"92752,42"
1952,31e15c84,"625133,24","13425,95",635,183065,36,"41437,83"
1953,31e66303,"519655,96","16532,77",789,476509,60,"50876,68"
1954,31e8f43b,"378866,02","20069,66",722,82251,12,"60935,52"
1955,31ef8297,"561382,98","29192,27",467,295613,12,"81004,42"
1956,31f2854d,"435144,5","12599,62",509,219603,36,"50452,32"
1957,31f44a62,"807436,83","33351,13",746,171203,12,"60603,72"
1958,31f48a6d,"602634,5","27580,42",823,161813,60,"58041,81"
1959,31ffebf9,"514262,87","18664,59",747,120198,48,"141551,65"
1960,320fed55,"299813,2","9779,03",765,180422,12,"98268,57"
1961,3216935f,"256407,01","13745,64",337,110390,60,"34172,41"
1962,321a9d4f,"382615,13","14141,43",515,17517,24,"95133,09"
1963,32223d28,"323070,87","7490,98",728,480854,36,"82334,3"
1964,322f3566,"607839,98","26340,86",448,272122,24,"38475,34"
1965,32333a1c,"333166,63","11162,65",327,195549,24,"121114,1"
1966,32341541,"99733,83","5474,3",660,429996,48,"101556,96"
1967,32361d02,"644000,07","23376,96",594,255232,60,61714
1968,3236fef3,"584926,43","18225,75",691,403988,60,"96388,92"
1969,32376597,"515593,75","25457,1",614,370567,36,"81523,13"
1970,323bd32d,"103671,23","1730,55",827,211570,60,"24004,05"
1971,323c089b,"423500,14","12542,4",509,56206,24,"45140,83"
1972,323f9b77,"121050,36","6793,66",733,130690,60,"144984,92"
1973,3240a561,"300298,5","15998,75",683,339829,60,"117486,21"
1974,3241d7fd,"166677,23","7297,44",785,100511,12,"100539,93"
1975,32422c55,"376539,93","6974,27",628,450899,48,"127127,92"
1976,324d00bd,"322742,72","14291,64",831,364723,12,"130364,43"
1977,3252a20a,"100861,97","2950,43",419,71544,60,"27214,38"
1978,32654ca1,"484175,38","15572,67",402,169390,60,"89619,77"
1979,3266ab83,"284706,22","14187,5",496,67270,60,"103513,72"
1980,32685670,"360693,86","6873,45",399,79549,36,"118063,85"
1981,326b0981,"304167,91","7578,41",470,373907,48,"81651,89"
1982,3273cac4,"383391,63","20914,33",547,277889,12,"48111,52"
